date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202114,SZ,40 - 49,178,altersklasse_covid19,age_group_AKL10,22820,1875,0.78,8.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.058,5.800000000000001
202115,SZ,40 - 49,130,altersklasse_covid19,age_group_AKL10,22820,2005,0.57,8.79,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.036,3.5999999999999996
202116,SZ,40 - 49,373,altersklasse_covid19,age_group_AKL10,22820,2378,1.63,10.42,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.067,6.7
202117,SZ,40 - 49,836,altersklasse_covid19,age_group_AKL10,22820,3214,3.66,14.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.123,12.3
202118,SZ,40 - 49,1270,altersklasse_covid19,age_group_AKL10,22820,4484,5.57,19.65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.169,16.900000000000002
202119,SZ,40 - 49,1457,altersklasse_covid19,age_group_AKL10,22820,5941,6.38,26.03,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.178,17.8
202120,SZ,40 - 49,1635,altersklasse_covid19,age_group_AKL10,22820,7576,7.16,33.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.168,16.8
202121,SZ,40 - 49,1894,altersklasse_covid19,age_group_AKL10,22820,9470,8.3,41.5,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.191,19.1
202122,SZ,40 - 49,2101,altersklasse_covid19,age_group_AKL10,22820,11571,9.21,50.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.208,20.8
202123,SZ,40 - 49,2587,altersklasse_covid19,age_group_AKL10,22820,14158,11.34,62.04,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.223,22.3
202124,SZ,40 - 49,2264,altersklasse_covid19,age_group_AKL10,22820,16422,9.92,71.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.215,21.5
202125,SZ,40 - 49,1731,altersklasse_covid19,age_group_AKL10,22820,18153,7.59,79.55,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.218,21.8
202126,SZ,40 - 49,1225,altersklasse_covid19,age_group_AKL10,22820,19378,5.37,84.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.24,24
202127,SZ,40 - 49,1249,altersklasse_covid19,age_group_AKL10,22820,20627,5.47,90.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.238,23.799999999999997
202128,SZ,40 - 49,1056,altersklasse_covid19,age_group_AKL10,22820,21683,4.63,95.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.204,20.4
202129,SZ,40 - 49,671,altersklasse_covid19,age_group_AKL10,22820,22354,2.94,97.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.176,17.599999999999998
202130,SZ,40 - 49,323,altersklasse_covid19,age_group_AKL10,22820,22677,1.42,99.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.175,17.5
202131,SZ,40 - 49,301,altersklasse_covid19,age_group_AKL10,22820,22978,1.32,100.69,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.167,16.7
202132,SZ,40 - 49,301,altersklasse_covid19,age_group_AKL10,22820,23279,1.32,102.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.172,17.2
202133,SZ,40 - 49,381,altersklasse_covid19,age_group_AKL10,22820,23660,1.67,103.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.177,17.7
202134,SZ,40 - 49,441,altersklasse_covid19,age_group_AKL10,22820,24101,1.93,105.61,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.165,16.5
202135,SZ,40 - 49,460,altersklasse_covid19,age_group_AKL10,22820,24561,2.02,107.63,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.166,16.6
202136,SZ,40 - 49,525,altersklasse_covid19,age_group_AKL10,22820,25086,2.3,109.93,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.155,15.5
202137,SZ,40 - 49,580,altersklasse_covid19,age_group_AKL10,22820,25666,2.54,112.47,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.159,15.9
202138,SZ,40 - 49,522,altersklasse_covid19,age_group_AKL10,22820,26188,2.29,114.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.172,17.2
202139,SZ,40 - 49,420,altersklasse_covid19,age_group_AKL10,22820,26608,1.84,116.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.165,16.5
202140,SZ,40 - 49,435,altersklasse_covid19,age_group_AKL10,22820,27043,1.91,118.51,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.146,14.6
202141,SZ,40 - 49,485,altersklasse_covid19,age_group_AKL10,22820,27528,2.13,120.63,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.153,15.299999999999999
202142,SZ,40 - 49,370,altersklasse_covid19,age_group_AKL10,22820,27898,1.62,122.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.166,16.6
202143,SZ,40 - 49,229,altersklasse_covid19,age_group_AKL10,22820,28127,1,123.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.154,15.4
202144,SZ,40 - 49,131,altersklasse_covid19,age_group_AKL10,22820,28258,0.57,123.83,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.136,13.600000000000001
202052,SZ,50 - 59,18,altersklasse_covid19,age_group_AKL10,27062,18,0.07,0.07,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.182,18.2
202053,SZ,50 - 59,19,altersklasse_covid19,age_group_AKL10,27062,37,0.07,0.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.125,12.5
202101,SZ,50 - 59,105,altersklasse_covid19,age_group_AKL10,27062,142,0.39,0.52,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.159,15.9
202102,SZ,50 - 59,108,altersklasse_covid19,age_group_AKL10,27062,250,0.4,0.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.126,12.6
202103,SZ,50 - 59,137,altersklasse_covid19,age_group_AKL10,27062,387,0.51,1.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.089,8.9
202104,SZ,50 - 59,85,altersklasse_covid19,age_group_AKL10,27062,472,0.31,1.74,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.081,8.1
202105,SZ,50 - 59,265,altersklasse_covid19,age_group_AKL10,27062,737,0.98,2.72,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.119,11.899999999999999
202106,SZ,50 - 59,267,altersklasse_covid19,age_group_AKL10,27062,1004,0.99,3.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.107,10.7
202107,SZ,50 - 59,222,altersklasse_covid19,age_group_AKL10,27062,1226,0.82,4.53,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.098,9.8
202108,SZ,50 - 59,221,altersklasse_covid19,age_group_AKL10,27062,1447,0.82,5.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.094,9.4
202109,SZ,50 - 59,340,altersklasse_covid19,age_group_AKL10,27062,1787,1.26,6.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.119,11.899999999999999
202110,SZ,50 - 59,356,altersklasse_covid19,age_group_AKL10,27062,2143,1.32,7.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.107,10.7
202111,SZ,50 - 59,252,altersklasse_covid19,age_group_AKL10,27062,2395,0.93,8.85,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.09,9
202112,SZ,50 - 59,315,altersklasse_covid19,age_group_AKL10,27062,2710,1.16,10.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.101,10.100000000000001
202113,SZ,50 - 59,321,altersklasse_covid19,age_group_AKL10,27062,3031,1.19,11.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.118,11.799999999999999
202114,SZ,50 - 59,372,altersklasse_covid19,age_group_AKL10,27062,3403,1.37,12.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.121,12.1
202115,SZ,50 - 59,272,altersklasse_covid19,age_group_AKL10,27062,3675,1.01,13.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.075,7.5
202116,SZ,50 - 59,766,altersklasse_covid19,age_group_AKL10,27062,4441,2.83,16.41,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.138,13.8
202117,SZ,50 - 59,1315,altersklasse_covid19,age_group_AKL10,27062,5756,4.86,21.27,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.194,19.400000000000002
202118,SZ,50 - 59,1950,altersklasse_covid19,age_group_AKL10,27062,7706,7.21,28.48,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.259,25.900000000000002
202119,SZ,50 - 59,2016,altersklasse_covid19,age_group_AKL10,27062,9722,7.45,35.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.247,24.7
202120,SZ,50 - 59,2273,altersklasse_covid19,age_group_AKL10,27062,11995,8.4,44.32,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.233,23.3
202121,SZ,50 - 59,2284,altersklasse_covid19,age_group_AKL10,27062,14279,8.44,52.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.23,23
202122,SZ,50 - 59,2599,altersklasse_covid19,age_group_AKL10,27062,16878,9.6,62.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.257,25.7
202123,SZ,50 - 59,3131,altersklasse_covid19,age_group_AKL10,27062,20009,11.57,73.94,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.27,27
202124,SZ,50 - 59,2769,altersklasse_covid19,age_group_AKL10,27062,22778,10.23,84.17,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.263,26.3
202125,SZ,50 - 59,1885,altersklasse_covid19,age_group_AKL10,27062,24663,6.97,91.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.237,23.7
202126,SZ,50 - 59,1201,altersklasse_covid19,age_group_AKL10,27062,25864,4.44,95.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.236,23.599999999999998
202127,SZ,50 - 59,1302,altersklasse_covid19,age_group_AKL10,27062,27166,4.81,100.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.248,24.8
202128,SZ,50 - 59,1222,altersklasse_covid19,age_group_AKL10,27062,28388,4.52,104.9,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.237,23.7
202129,SZ,50 - 59,807,altersklasse_covid19,age_group_AKL10,27062,29195,2.98,107.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.212,21.2
202130,SZ,50 - 59,324,altersklasse_covid19,age_group_AKL10,27062,29519,1.2,109.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.175,17.5
202131,SZ,50 - 59,374,altersklasse_covid19,age_group_AKL10,27062,29893,1.38,110.46,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.207,20.7
202132,SZ,50 - 59,338,altersklasse_covid19,age_group_AKL10,27062,30231,1.25,111.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.193,19.3
202133,SZ,50 - 59,417,altersklasse_covid19,age_group_AKL10,27062,30648,1.54,113.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.193,19.3
202134,SZ,50 - 59,495,altersklasse_covid19,age_group_AKL10,27062,31143,1.83,115.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.185,18.5
202135,SZ,50 - 59,493,altersklasse_covid19,age_group_AKL10,27062,31636,1.82,116.9,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.178,17.8
202136,SZ,50 - 59,607,altersklasse_covid19,age_group_AKL10,27062,32243,2.24,119.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.18,18
202137,SZ,50 - 59,655,altersklasse_covid19,age_group_AKL10,27062,32898,2.42,121.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.179,17.9
202138,SZ,50 - 59,492,altersklasse_covid19,age_group_AKL10,27062,33390,1.82,123.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.162,16.2
202139,SZ,50 - 59,381,altersklasse_covid19,age_group_AKL10,27062,33771,1.41,124.79,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.149,14.899999999999999
202140,SZ,50 - 59,539,altersklasse_covid19,age_group_AKL10,27062,34310,1.99,126.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.181,18.099999999999998
202141,SZ,50 - 59,571,altersklasse_covid19,age_group_AKL10,27062,34881,2.11,128.89,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.18,18
202142,SZ,50 - 59,338,altersklasse_covid19,age_group_AKL10,27062,35219,1.25,130.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.151,15.1
202143,SZ,50 - 59,198,altersklasse_covid19,age_group_AKL10,27062,35417,0.73,130.87,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.133,13.3
202144,SZ,50 - 59,137,altersklasse_covid19,age_group_AKL10,27062,35554,0.51,131.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.142,14.2
202052,SZ,60 - 69,18,altersklasse_covid19,age_group_AKL10,19695,18,0.09,0.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.182,18.2
202053,SZ,60 - 69,18,altersklasse_covid19,age_group_AKL10,19695,36,0.09,0.18,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.118,11.799999999999999
202101,SZ,60 - 69,72,altersklasse_covid19,age_group_AKL10,19695,108,0.37,0.55,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.109,10.9
202102,SZ,60 - 69,69,altersklasse_covid19,age_group_AKL10,19695,177,0.35,0.9,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.08,8
202103,SZ,60 - 69,129,altersklasse_covid19,age_group_AKL10,19695,306,0.65,1.55,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.084,8.4
202104,SZ,60 - 69,83,altersklasse_covid19,age_group_AKL10,19695,389,0.42,1.98,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.079,7.9
202105,SZ,60 - 69,217,altersklasse_covid19,age_group_AKL10,19695,606,1.1,3.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.097,9.700000000000001
202106,SZ,60 - 69,275,altersklasse_covid19,age_group_AKL10,19695,881,1.4,4.47,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.11,11
202107,SZ,60 - 69,319,altersklasse_covid19,age_group_AKL10,19695,1200,1.62,6.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.14,14.000000000000002
202108,SZ,60 - 69,336,altersklasse_covid19,age_group_AKL10,19695,1536,1.71,7.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.142,14.2
202109,SZ,60 - 69,468,altersklasse_covid19,age_group_AKL10,19695,2004,2.38,10.18,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.164,16.400000000000002
202110,SZ,60 - 69,810,altersklasse_covid19,age_group_AKL10,19695,2814,4.11,14.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.243,24.3
202111,SZ,60 - 69,764,altersklasse_covid19,age_group_AKL10,19695,3578,3.88,18.17,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.274,27.400000000000002
202112,SZ,60 - 69,780,altersklasse_covid19,age_group_AKL10,19695,4358,3.96,22.13,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.25,25
202113,SZ,60 - 69,701,altersklasse_covid19,age_group_AKL10,19695,5059,3.56,25.69,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.257,25.7
202114,SZ,60 - 69,888,altersklasse_covid19,age_group_AKL10,19695,5947,4.51,30.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.289,28.9
202115,SZ,60 - 69,1348,altersklasse_covid19,age_group_AKL10,19695,7295,6.84,37.04,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.371,37.1
202116,SZ,60 - 69,1707,altersklasse_covid19,age_group_AKL10,19695,9002,8.67,45.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.308,30.8
202117,SZ,60 - 69,1822,altersklasse_covid19,age_group_AKL10,19695,10824,9.25,54.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.269,26.900000000000002
202118,SZ,60 - 69,1578,altersklasse_covid19,age_group_AKL10,19695,12402,8.01,62.97,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.21,21
202119,SZ,60 - 69,1754,altersklasse_covid19,age_group_AKL10,19695,14156,8.91,71.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.215,21.5
202120,SZ,60 - 69,2075,altersklasse_covid19,age_group_AKL10,19695,16231,10.54,82.41,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.213,21.3
202121,SZ,60 - 69,1861,altersklasse_covid19,age_group_AKL10,19695,18092,9.45,91.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.187,18.7
202122,SZ,60 - 69,1661,altersklasse_covid19,age_group_AKL10,19695,19753,8.43,100.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.164,16.400000000000002
202123,SZ,60 - 69,1783,altersklasse_covid19,age_group_AKL10,19695,21536,9.05,109.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.154,15.4
202124,SZ,60 - 69,1333,altersklasse_covid19,age_group_AKL10,19695,22869,6.77,116.12,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.127,12.7
202125,SZ,60 - 69,922,altersklasse_covid19,age_group_AKL10,19695,23791,4.68,120.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.116,11.600000000000001
202126,SZ,60 - 69,544,altersklasse_covid19,age_group_AKL10,19695,24335,2.76,123.56,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.107,10.7
202127,SZ,60 - 69,576,altersklasse_covid19,age_group_AKL10,19695,24911,2.92,126.48,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.11,11
202128,SZ,60 - 69,477,altersklasse_covid19,age_group_AKL10,19695,25388,2.42,128.91,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.092,9.2
202129,SZ,60 - 69,432,altersklasse_covid19,age_group_AKL10,19695,25820,2.19,131.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.114,11.4
202130,SZ,60 - 69,227,altersklasse_covid19,age_group_AKL10,19695,26047,1.15,132.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.123,12.3
202131,SZ,60 - 69,191,altersklasse_covid19,age_group_AKL10,19695,26238,0.97,133.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.106,10.6
202132,SZ,60 - 69,169,altersklasse_covid19,age_group_AKL10,19695,26407,0.86,134.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.096,9.6
202133,SZ,60 - 69,236,altersklasse_covid19,age_group_AKL10,19695,26643,1.2,135.28,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.109,10.9
202134,SZ,60 - 69,312,altersklasse_covid19,age_group_AKL10,19695,26955,1.58,136.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.117,11.700000000000001
202135,SZ,60 - 69,272,altersklasse_covid19,age_group_AKL10,19695,27227,1.38,138.24,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.098,9.8
202136,SZ,60 - 69,313,altersklasse_covid19,age_group_AKL10,19695,27540,1.59,139.83,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.093,9.3
202137,SZ,60 - 69,298,altersklasse_covid19,age_group_AKL10,19695,27838,1.51,141.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.081,8.1
202138,SZ,60 - 69,257,altersklasse_covid19,age_group_AKL10,19695,28095,1.3,142.65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.085,8.5
202139,SZ,60 - 69,246,altersklasse_covid19,age_group_AKL10,19695,28341,1.25,143.9,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.096,9.6
202140,SZ,60 - 69,256,altersklasse_covid19,age_group_AKL10,19695,28597,1.3,145.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.086,8.6
202141,SZ,60 - 69,301,altersklasse_covid19,age_group_AKL10,19695,28898,1.53,146.73,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.095,9.5
202142,SZ,60 - 69,168,altersklasse_covid19,age_group_AKL10,19695,29066,0.85,147.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.075,7.5
202143,SZ,60 - 69,122,altersklasse_covid19,age_group_AKL10,19695,29188,0.62,148.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.082,8.200000000000001
202144,SZ,60 - 69,81,altersklasse_covid19,age_group_AKL10,19695,29269,0.41,148.61,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.084,8.4
202052,SZ,70 - 79,17,altersklasse_covid19,age_group_AKL10,13484,17,0.13,0.13,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.172,17.2
202053,SZ,70 - 79,18,altersklasse_covid19,age_group_AKL10,13484,35,0.13,0.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.118,11.799999999999999
202101,SZ,70 - 79,57,altersklasse_covid19,age_group_AKL10,13484,92,0.42,0.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.086,8.6
202102,SZ,70 - 79,129,altersklasse_covid19,age_group_AKL10,13484,221,0.96,1.64,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.15,15
202103,SZ,70 - 79,427,altersklasse_covid19,age_group_AKL10,13484,648,3.17,4.81,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.277,27.700000000000003
202104,SZ,70 - 79,391,altersklasse_covid19,age_group_AKL10,13484,1039,2.9,7.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.373,37.3
202105,SZ,70 - 79,539,altersklasse_covid19,age_group_AKL10,13484,1578,4,11.7,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.241,24.099999999999998
202106,SZ,70 - 79,662,altersklasse_covid19,age_group_AKL10,13484,2240,4.91,16.61,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.265,26.5
202107,SZ,70 - 79,873,altersklasse_covid19,age_group_AKL10,13484,3113,6.47,23.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.384,38.4
202108,SZ,70 - 79,862,altersklasse_covid19,age_group_AKL10,13484,3975,6.39,29.48,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.365,36.5
202109,SZ,70 - 79,959,altersklasse_covid19,age_group_AKL10,13484,4934,7.11,36.59,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.335,33.5
202110,SZ,70 - 79,1192,altersklasse_covid19,age_group_AKL10,13484,6126,8.84,45.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.357,35.699999999999996
202111,SZ,70 - 79,1100,altersklasse_covid19,age_group_AKL10,13484,7226,8.16,53.59,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.395,39.5
202112,SZ,70 - 79,1180,altersklasse_covid19,age_group_AKL10,13484,8406,8.75,62.34,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.378,37.8
202113,SZ,70 - 79,912,altersklasse_covid19,age_group_AKL10,13484,9318,6.76,69.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.334,33.4
202114,SZ,70 - 79,1079,altersklasse_covid19,age_group_AKL10,13484,10397,8,77.11,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.351,35.099999999999994
